Size,SizeRatio,Top1,Top5,W1,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W2,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W3,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W4,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W5,W50,W51,W52,W53,W54,W6,W7,W8,W9
79466048.0,0.09737374304550006,76.73,93.69,3.0,4.0,2.0,7.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,6.0,6.0,4.0,2.0,1.0,5.0,5.0,2.0,4.0,4.0,1.0,4.0,1.0,7.0,3.0,3.0,5.0,2.0,2.0,4.0,2.0,5.0,3.0,5.0,3.0,1.0,2.0,3.0,1.0,1.0,7.0,2.0,4.0,1.0,7.0,3.0,2.0,5.0,7.0,1.0,3.0,6.0
80041472.0,0.09807883899689572,80.36,94.97,8.0,4.0,7.0,7.0,6.0,5.0,2.0,6.0,8.0,4.0,7.0,6.0,2.0,6.0,4.0,3.0,6.0,4.0,3.0,3.0,3.0,6.0,3.0,3.0,1.0,4.0,4.0,2.0,6.0,5.0,2.0,5.0,4.0,5.0,4.0,4.0,5.0,2.0,4.0,3.0,1.0,1.0,5.0,2.0,6.0,1.0,5.0,2.0,3.0,5.0,4.0,6.0,4.0,6.0
80059520.0,0.09810095411849439,80.84,95.34,6.0,5.0,5.0,3.0,6.0,6.0,5.0,7.0,4.0,3.0,5.0,7.0,5.0,3.0,5.0,8.0,2.0,4.0,5.0,3.0,3.0,5.0,6.0,3.0,3.0,5.0,3.0,3.0,7.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,1.0,4.0,2.0,4.0,1.0,5.0,2.0,6.0,1.0,7.0,1.0,1.0,6.0,5.0,6.0,5.0,6.0
81479616.0,0.09984106912967429,80.23,94.97,5.0,5.0,6.0,6.0,4.0,7.0,5.0,5.0,7.0,5.0,4.0,3.0,2.0,6.0,3.0,1.0,4.0,6.0,2.0,2.0,4.0,5.0,5.0,5.0,2.0,5.0,2.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,5.0,4.0,5.0,1.0,5.0,2.0,1.0,4.0,6.0,4.0,4.0,7.0
81568512.0,0.09994999786691025,80.04,94.82,4.0,1.0,8.0,5.0,7.0,3.0,2.0,5.0,5.0,2.0,6.0,5.0,8.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,4.0,3.0,6.0,6.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,6.0,4.0,5.0,1.0,3.0,2.0,2.0,4.0,1.0,2.0,3.0,5.0,3.0,6.0,1.0,4.0,2.0,1.0,6.0,4.0,5.0,7.0,5.0
79645824.0,0.0975940316148995,80.62,95.08,6.0,6.0,5.0,6.0,6.0,6.0,4.0,6.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,2.0,4.0,2.0,4.0,4.0,7.0,2.0,5.0,3.0,4.0,3.0,6.0,3.0,4.0,4.0,5.0,7.0,2.0,4.0,4.0,2.0,5.0,3.0,1.0,1.0,3.0,3.0,4.0,1.0,6.0,2.0,2.0,5.0,3.0,6.0,5.0,5.0
80952896.0,0.09919565263762821,76.8,93.21,3.0,6.0,3.0,5.0,6.0,3.0,3.0,4.0,6.0,5.0,5.0,7.0,5.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,5.0,3.0,5.0,3.0,1.0,4.0,5.0,1.0,3.0,6.0,1.0,4.0,2.0,4.0,1.0,5.0,3.0,1.0,4.0,4.0,1.0,2.0,7.0,2.0,4.0,1.0,6.0,2.0,1.0,5.0,3.0,7.0,1.0,3.0
81394816.0,0.09973715942712738,75.32,92.61,6.0,7.0,5.0,6.0,5.0,5.0,7.0,6.0,7.0,5.0,8.0,6.0,5.0,3.0,8.0,5.0,4.0,3.0,5.0,1.0,3.0,5.0,7.0,5.0,4.0,4.0,2.0,1.0,5.0,1.0,3.0,3.0,4.0,7.0,3.0,4.0,2.0,3.0,1.0,3.0,1.0,2.0,4.0,3.0,2.0,1.0,6.0,2.0,2.0,6.0,5.0,6.0,7.0,4.0
81174080.0,0.09946668051083735,79.13,94.27,3.0,4.0,5.0,7.0,5.0,5.0,5.0,4.0,2.0,7.0,6.0,7.0,5.0,3.0,6.0,6.0,3.0,5.0,4.0,4.0,1.0,5.0,3.0,3.0,1.0,4.0,5.0,1.0,5.0,2.0,3.0,4.0,4.0,7.0,2.0,4.0,3.0,2.0,5.0,3.0,1.0,1.0,5.0,2.0,4.0,2.0,5.0,3.0,2.0,6.0,6.0,5.0,4.0,8.0
81411200.0,0.09975723556588362,79.29,94.61,6.0,5.0,5.0,6.0,6.0,5.0,3.0,5.0,8.0,3.0,4.0,8.0,6.0,4.0,3.0,5.0,6.0,8.0,4.0,6.0,4.0,6.0,7.0,4.0,3.0,5.0,6.0,3.0,6.0,2.0,3.0,2.0,3.0,7.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,6.0,5.0,6.0,1.0,3.0,2.0,1.0,5.0,6.0,6.0,7.0,6.0
81434560.0,0.09978585974809465,79.98,95.05,5.0,7.0,4.0,4.0,6.0,6.0,4.0,3.0,7.0,3.0,7.0,6.0,5.0,3.0,7.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,6.0,5.0,3.0,3.0,5.0,4.0,5.0,2.0,4.0,6.0,1.0,5.0,4.0,5.0,4.0,2.0,4.0,2.0,1.0,2.0,7.0,3.0,4.0,1.0,5.0,2.0,1.0,5.0,7.0,7.0,7.0,4.0
81218688.0,0.09952134093549787,79.11,94.09,6.0,6.0,4.0,7.0,4.0,6.0,7.0,4.0,6.0,2.0,6.0,6.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,6.0,4.0,3.0,5.0,3.0,1.0,5.0,4.0,7.0,1.0,3.0,4.0,1.0,4.0,1.0,1.0,1.0,7.0,3.0,4.0,1.0,5.0,4.0,1.0,5.0,6.0,6.0,6.0,4.0
80810752.0,0.09902147644943449,79.55,94.61,4.0,6.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,3.0,6.0,5.0,1.0,3.0,7.0,2.0,5.0,4.0,3.0,5.0,3.0,5.0,4.0,1.0,3.0,3.0,1.0,6.0,2.0,2.0,3.0,3.0,5.0,4.0,4.0,2.0,3.0,5.0,4.0,1.0,1.0,6.0,3.0,5.0,1.0,5.0,2.0,2.0,5.0,5.0,3.0,6.0,4.0
81405888.0,0.09975072650527124,80.08,94.81,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,3.0,4.0,4.0,6.0,6.0,4.0,6.0,4.0,3.0,4.0,7.0,4.0,3.0,5.0,6.0,3.0,2.0,3.0,5.0,3.0,5.0,2.0,1.0,2.0,3.0,5.0,3.0,5.0,3.0,2.0,5.0,4.0,1.0,1.0,7.0,2.0,4.0,1.0,5.0,1.0,3.0,5.0,6.0,5.0,7.0,6.0
81082304.0,0.09935422276483565,79.36,94.22,5.0,4.0,5.0,6.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,2.0,4.0,5.0,6.0,7.0,5.0,5.0,3.0,3.0,5.0,4.0,2.0,3.0,5.0,3.0,1.0,3.0,4.0,1.0,6.0,1.0,6.0,4.0,5.0,2.0,1.0,5.0,4.0,1.0,2.0,5.0,3.0,2.0,1.0,7.0,1.0,2.0,5.0,5.0,4.0,6.0,4.0
80878720.0,0.09910476105630604,78.31,94.07,6.0,5.0,4.0,6.0,4.0,6.0,3.0,6.0,3.0,4.0,4.0,5.0,3.0,4.0,6.0,3.0,7.0,2.0,4.0,1.0,2.0,4.0,6.0,6.0,1.0,3.0,4.0,3.0,3.0,2.0,1.0,5.0,3.0,5.0,1.0,5.0,4.0,1.0,5.0,4.0,2.0,1.0,4.0,2.0,4.0,2.0,7.0,2.0,1.0,6.0,3.0,4.0,6.0,5.0
79486080.0,0.09739828926202623,78.75,94.18,6.0,6.0,4.0,6.0,3.0,4.0,5.0,6.0,2.0,2.0,7.0,6.0,5.0,6.0,4.0,5.0,5.0,3.0,5.0,3.0,3.0,6.0,7.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,6.0,3.0,6.0,3.0,1.0,5.0,1.0,1.0,2.0,5.0,1.0,5.0,3.0,5.0,5.0,1.0,4.0,5.0,5.0,4.0,7.0
80742336.0,0.0989376428856438,77.44,93.76,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,1.0,4.0,4.0,6.0,2.0,5.0,3.0,4.0,4.0,5.0,1.0,2.0,5.0,5.0,4.0,3.0,3.0,4.0,1.0,6.0,5.0,3.0,2.0,3.0,4.0,1.0,3.0,4.0,1.0,3.0,3.0,1.0,2.0,5.0,4.0,5.0,1.0,5.0,1.0,3.0,5.0,5.0,7.0,5.0,5.0
81575040.0,0.09995799695344594,79.03,94.51,6.0,6.0,6.0,6.0,5.0,6.0,6.0,4.0,6.0,6.0,3.0,5.0,4.0,4.0,5.0,5.0,3.0,2.0,4.0,2.0,5.0,3.0,6.0,4.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,8.0,3.0,5.0,1.0,2.0,2.0,3.0,2.0,1.0,7.0,3.0,6.0,1.0,7.0,4.0,1.0,4.0,6.0,5.0,5.0,5.0
80361408.0,0.09847087265956139,78.96,94.06,5.0,5.0,3.0,5.0,6.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,2.0,4.0,4.0,5.0,3.0,5.0,2.0,2.0,3.0,5.0,5.0,3.0,2.0,5.0,3.0,3.0,5.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,4.0,1.0,4.0,3.0,2.0,1.0,3.0,6.0,5.0,1.0,5.0,2.0,1.0,6.0,3.0,5.0,4.0,5.0
80676352.0,0.09885678937369975,79.84,94.85,8.0,6.0,4.0,6.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,6.0,6.0,5.0,4.0,6.0,4.0,3.0,4.0,5.0,2.0,5.0,3.0,5.0,1.0,5.0,1.0,2.0,7.0,4.0,1.0,1.0,4.0,3.0,5.0,1.0,4.0,2.0,1.0,4.0,5.0,8.0,5.0,6.0
81366144.0,0.09970202618430397,80.07,95.16,6.0,7.0,7.0,6.0,5.0,4.0,8.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,6.0,5.0,5.0,5.0,4.0,7.0,5.0,4.0,6.0,2.0,1.0,2.0,2.0,4.0,5.0,3.0,7.0,1.0,3.0,4.0,2.0,4.0,3.0,1.0,1.0,5.0,3.0,6.0,1.0,5.0,3.0,2.0,4.0,7.0,4.0,5.0,6.0
80530560.0,0.0986781431077361,77.52,94.3,6.0,4.0,6.0,5.0,7.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,6.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,2.0,5.0,3.0,3.0,4.0,3.0,1.0,6.0,3.0,5.0,1.0,6.0,5.0,1.0,2.0,4.0,3.0,1.0,5.0,3.0,6.0,1.0,5.0,4.0,1.0,2.0,6.0,6.0,6.0,6.0
79733504.0,0.09770147032621215,81.35,95.22,4.0,5.0,5.0,4.0,5.0,3.0,5.0,6.0,4.0,5.0,5.0,6.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,6.0,4.0,5.0,2.0,4.0,5.0,2.0,4.0,4.0,3.0,5.0,3.0,5.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,7.0,2.0,5.0,1.0,5.0,3.0,1.0,4.0,6.0,6.0,1.0,7.0
81322304.0,0.09964830682864764,79.67,95.01,7.0,7.0,5.0,4.0,7.0,6.0,5.0,6.0,4.0,5.0,6.0,7.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,2.0,3.0,5.0,7.0,4.0,2.0,5.0,3.0,3.0,7.0,4.0,4.0,5.0,4.0,6.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,1.0,5.0,3.0,6.0,1.0,6.0,1.0,1.0,4.0,4.0,5.0,6.0,6.0
80631744.0,0.09880212894903923,77.2,93.53,5.0,5.0,3.0,5.0,5.0,5.0,2.0,6.0,4.0,4.0,6.0,6.0,4.0,4.0,6.0,4.0,5.0,2.0,5.0,3.0,4.0,5.0,5.0,3.0,3.0,6.0,5.0,1.0,4.0,4.0,2.0,3.0,4.0,7.0,1.0,5.0,3.0,1.0,4.0,1.0,1.0,4.0,5.0,3.0,3.0,1.0,5.0,3.0,1.0,4.0,4.0,6.0,4.0,5.0
81472640.0,0.09983252108621948,78.89,94.29,6.0,5.0,5.0,7.0,3.0,4.0,3.0,7.0,6.0,2.0,4.0,7.0,6.0,2.0,4.0,6.0,4.0,6.0,4.0,1.0,2.0,4.0,7.0,4.0,2.0,4.0,4.0,1.0,4.0,4.0,2.0,5.0,3.0,5.0,1.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,6.0,2.0,3.0,1.0,4.0,2.0,1.0,6.0,7.0,2.0,6.0,5.0
80790272.0,0.09899638127598918,78.97,94.29,4.0,3.0,5.0,3.0,3.0,4.0,2.0,6.0,4.0,3.0,5.0,6.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,6.0,2.0,1.0,6.0,4.0,3.0,4.0,3.0,2.0,6.0,2.0,5.0,1.0,5.0,3.0,2.0,3.0,3.0,1.0,1.0,6.0,4.0,6.0,1.0,6.0,3.0,1.0,5.0,5.0,4.0,4.0,4.0
79328000.0,0.09720458589199539,79.87,94.47,4.0,2.0,6.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,2.0,4.0,2.0,2.0,6.0,1.0,2.0,6.0,2.0,5.0,1.0,3.0,1.0,2.0,5.0,3.0,3.0,2.0,6.0,5.0,4.0,1.0,6.0,1.0,1.0,4.0,5.0,5.0,4.0,6.0
81579136.0,0.099963015988135,80.44,94.96,6.0,6.0,4.0,7.0,5.0,7.0,4.0,5.0,7.0,5.0,6.0,7.0,4.0,5.0,8.0,3.0,3.0,5.0,2.0,2.0,5.0,3.0,5.0,6.0,4.0,4.0,4.0,4.0,5.0,2.0,3.0,5.0,3.0,5.0,1.0,4.0,3.0,2.0,4.0,1.0,3.0,1.0,6.0,1.0,5.0,2.0,5.0,4.0,2.0,6.0,6.0,5.0,5.0,6.0
80455616.0,0.09858631045740973,79.64,94.67,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,3.0,5.0,4.0,6.0,4.0,4.0,6.0,4.0,2.0,3.0,5.0,1.0,3.0,3.0,6.0,3.0,3.0,5.0,4.0,3.0,4.0,2.0,1.0,4.0,3.0,4.0,2.0,5.0,5.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,1.0,6.0,2.0,1.0,5.0,3.0,6.0,6.0,5.0
81536512.0,0.09991078665840199,81.48,95.12,8.0,6.0,6.0,6.0,6.0,5.0,3.0,5.0,5.0,4.0,5.0,6.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,8.0,3.0,4.0,7.0,2.0,1.0,4.0,5.0,2.0,6.0,2.0,6.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,6.0,2.0,5.0,3.0,2.0,5.0,8.0,8.0,6.0,5.0
81214592.0,0.09951632190080882,81.31,95.44,6.0,5.0,7.0,5.0,7.0,4.0,4.0,6.0,6.0,5.0,6.0,7.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,3.0,3.0,5.0,5.0,6.0,4.0,4.0,2.0,3.0,6.0,4.0,2.0,5.0,3.0,6.0,1.0,5.0,2.0,1.0,5.0,4.0,1.0,1.0,3.0,2.0,5.0,2.0,5.0,4.0,1.0,4.0,6.0,5.0,5.0,6.0
81257984.0,0.09956949229954602,81.26,95.33,8.0,5.0,7.0,7.0,6.0,3.0,4.0,6.0,6.0,3.0,5.0,6.0,6.0,4.0,4.0,5.0,4.0,5.0,6.0,3.0,5.0,6.0,6.0,5.0,4.0,5.0,4.0,4.0,6.0,4.0,3.0,5.0,2.0,7.0,2.0,5.0,3.0,2.0,4.0,3.0,2.0,1.0,4.0,3.0,6.0,1.0,5.0,1.0,3.0,4.0,5.0,7.0,5.0,6.0
81551680.0,0.09992937277123491,81.02,95.16,7.0,6.0,6.0,6.0,5.0,6.0,4.0,6.0,5.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,3.0,5.0,3.0,3.0,5.0,6.0,7.0,5.0,4.0,6.0,4.0,2.0,6.0,5.0,3.0,3.0,4.0,7.0,2.0,5.0,2.0,1.0,5.0,1.0,3.0,1.0,4.0,3.0,5.0,2.0,3.0,3.0,2.0,5.0,7.0,6.0,7.0,7.0
80385984.0,0.09850098686769573,80.43,95.23,5.0,4.0,6.0,5.0,4.0,3.0,4.0,6.0,4.0,4.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,5.0,2.0,1.0,3.0,3.0,6.0,1.0,2.0,3.0,1.0,4.0,3.0,2.0,1.0,5.0,4.0,6.0,1.0,5.0,4.0,1.0,4.0,6.0,4.0,5.0,7.0
81448064.0,0.09980240687808514,79.18,94.65,6.0,6.0,6.0,8.0,5.0,6.0,4.0,7.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,4.0,3.0,5.0,4.0,1.0,2.0,6.0,8.0,4.0,2.0,5.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,8.0,2.0,3.0,4.0,3.0,4.0,5.0,1.0,2.0,3.0,2.0,6.0,1.0,4.0,3.0,1.0,5.0,8.0,7.0,6.0,7.0
81596736.0,0.09998458215281456,80.48,94.95,7.0,4.0,4.0,6.0,5.0,2.0,5.0,6.0,3.0,4.0,5.0,8.0,4.0,4.0,5.0,5.0,2.0,3.0,3.0,3.0,3.0,5.0,8.0,5.0,4.0,5.0,3.0,2.0,6.0,4.0,4.0,3.0,4.0,6.0,3.0,5.0,1.0,2.0,4.0,4.0,1.0,1.0,5.0,2.0,6.0,2.0,5.0,3.0,1.0,5.0,6.0,5.0,6.0,6.0
81429248.0,0.09977935068748228,79.71,94.62,4.0,7.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,3.0,5.0,5.0,6.0,4.0,5.0,4.0,4.0,4.0,5.0,2.0,3.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,5.0,2.0,2.0,6.0,4.0,5.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,6.0,4.0,6.0,1.0,4.0,2.0,1.0,6.0,6.0,6.0,4.0,5.0
80880384.0,0.09910680003914847,79.66,94.78,4.0,6.0,6.0,5.0,6.0,5.0,4.0,5.0,5.0,2.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,3.0,3.0,2.0,5.0,5.0,3.0,2.0,6.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,7.0,3.0,4.0,3.0,1.0,5.0,4.0,1.0,1.0,5.0,4.0,6.0,1.0,5.0,2.0,1.0,5.0,7.0,4.0,6.0,7.0
81185920.0,0.09948118865798541,79.01,94.39,6.0,6.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,6.0,6.0,3.0,4.0,2.0,2.0,6.0,5.0,1.0,4.0,3.0,5.0,1.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,6.0,2.0,7.0,1.0,4.0,4.0,1.0,5.0,7.0,5.0,5.0,6.0
79780992.0,0.09775965975963843,80.47,94.76,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,7.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0,2.0,2.0,6.0,6.0,4.0,3.0,5.0,5.0,1.0,5.0,3.0,1.0,5.0,4.0,3.0,4.0,5.0,4.0,1.0,4.0,2.0,2.0,2.0,4.0,4.0,5.0,1.0,3.0,1.0,1.0,6.0,5.0,6.0,5.0,6.0
79965312.0,0.09798551632064605,80.13,94.92,6.0,6.0,5.0,5.0,4.0,5.0,4.0,7.0,5.0,5.0,5.0,6.0,6.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,2.0,7.0,2.0,1.0,5.0,3.0,6.0,2.0,5.0,1.0,4.0,4.0,3.0,1.0,2.0,6.0,3.0,7.0,2.0,5.0,1.0,2.0,4.0,5.0,4.0,6.0,7.0
81607808.0,0.09999814923095841,82.18,95.62,6.0,6.0,7.0,5.0,5.0,6.0,3.0,5.0,7.0,5.0,5.0,8.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,8.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,2.0,5.0,3.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,6.0,2.0,6.0,1.0,5.0,2.0,2.0,5.0,6.0,4.0,5.0,7.0
81123264.0,0.09940441311172622,80.21,94.84,5.0,6.0,6.0,5.0,3.0,3.0,4.0,6.0,6.0,4.0,6.0,5.0,3.0,5.0,3.0,5.0,4.0,6.0,3.0,1.0,5.0,5.0,5.0,5.0,2.0,4.0,6.0,3.0,6.0,3.0,3.0,5.0,3.0,5.0,1.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,6.0,2.0,5.0,1.0,5.0,2.0,1.0,4.0,5.0,6.0,4.0,5.0
80854144.0,0.09907464684817169,80.44,94.94,6.0,6.0,6.0,6.0,5.0,4.0,3.0,6.0,6.0,5.0,5.0,7.0,6.0,5.0,5.0,5.0,4.0,7.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,3.0,6.0,2.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,5.0,4.0,7.0,1.0,4.0,2.0,1.0,5.0,6.0,7.0,5.0,6.0
80836544.0,0.09905308068349214,81.39,95.4,5.0,5.0,7.0,5.0,4.0,4.0,4.0,6.0,5.0,4.0,5.0,6.0,5.0,3.0,5.0,4.0,4.0,7.0,4.0,3.0,5.0,6.0,7.0,4.0,4.0,7.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,2.0,5.0,3.0,2.0,4.0,3.0,1.0,2.0,4.0,4.0,5.0,1.0,6.0,2.0,1.0,3.0,6.0,6.0,5.0,6.0
81544704.0,0.0999208247277801,79.3,94.45,8.0,6.0,6.0,7.0,5.0,5.0,6.0,5.0,4.0,5.0,6.0,7.0,5.0,3.0,6.0,5.0,4.0,5.0,4.0,1.0,2.0,4.0,7.0,3.0,3.0,5.0,4.0,3.0,5.0,2.0,2.0,3.0,3.0,7.0,1.0,5.0,3.0,1.0,4.0,4.0,1.0,1.0,5.0,2.0,8.0,2.0,7.0,3.0,1.0,5.0,8.0,6.0,6.0,7.0
