Size,SizeRatio,Top1,Top5,W1,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W2,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W3,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W4,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W5,W50,W51,W52,W53,W54,W6,W7,W8,W9
80686656.0,0.09886941538283942,74.84,92.89,3.0,5.0,5.0,2.0,3.0,2.0,4.0,5.0,5.0,3.0,5.0,4.0,1.0,5.0,4.0,1.0,5.0,5.0,6.0,5.0,3.0,6.0,6.0,5.0,6.0,3.0,6.0,6.0,5.0,5.0,3.0,6.0,5.0,3.0,6.0,4.0,4.0,6.0,6.0,5.0,2.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,3.0,5.0,5.0,4.0,6.0
80989760.0,0.09924082394982973,67.16,88.74,3.0,5.0,5.0,3.0,5.0,4.0,5.0,1.0,4.0,5.0,3.0,1.0,4.0,4.0,1.0,5.0,5.0,4.0,2.0,5.0,5.0,4.0,3.0,3.0,1.0,5.0,1.0,3.0,4.0,4.0,2.0,5.0,1.0,5.0,4.0,4.0,2.0,4.0,5.0,5.0,1.0,4.0,5.0,5.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,5.0,4.0,5.0
80681344.0,0.09886290632222705,72.47,91.85,2.0,5.0,2.0,5.0,4.0,1.0,3.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,1.0,2.0,4.0,4.0,1.0,4.0,1.0,5.0,3.0,1.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,5.0,4.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0
80712448.0,0.09890101961689708,76.8,93.63,4.0,5.0,3.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,3.0,5.0,4.0,4.0,4.0,3.0,2.0,5.0,5.0,3.0,3.0,3.0,1.0,4.0,5.0,3.0,3.0,5.0,2.0,3.0,4.0,5.0,5.0,3.0,5.0,3.0,2.0,3.0,5.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,1.0
80767360.0,0.09896830605069727,77.41,94.12,2.0,1.0,4.0,2.0,4.0,3.0,4.0,4.0,1.0,5.0,4.0,1.0,5.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0
81356736.0,0.09969049808900254,76.57,93.61,5.0,5.0,2.0,4.0,4.0,3.0,5.0,3.0,4.0,2.0,3.0,5.0,5.0,3.0,2.0,5.0,1.0,5.0,5.0,1.0,4.0,1.0,1.0,4.0,2.0,3.0,2.0,3.0,2.0,5.0,1.0,3.0,5.0,2.0,2.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,1.0,5.0,1.0,4.0,2.0,1.0,3.0,4.0,4.0,4.0,5.0
81471424.0,0.09983103106029617,73.61,92.42,5.0,2.0,5.0,5.0,4.0,2.0,2.0,5.0,4.0,3.0,3.0,5.0,3.0,5.0,2.0,5.0,2.0,3.0,4.0,2.0,4.0,1.0,4.0,3.0,4.0,2.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,1.0,3.0,4.0,3.0,3.0
80990976.0,0.09924231397575305,79.36,94.81,4.0,5.0,3.0,1.0,3.0,3.0,4.0,5.0,3.0,5.0,4.0,2.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,2.0,2.0,3.0,5.0,4.0,3.0,5.0,3.0,5.0,2.0,4.0,5.0,3.0,3.0,5.0,1.0,4.0,4.0,4.0,2.0,4.0,1.0,2.0,3.0,4.0,5.0,5.0,3.0
81494784.0,0.09985965524250721,66.06,88.31,4.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,5.0,1.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,1.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,3.0,1.0,4.0,2.0,3.0,1.0,4.0,4.0,1.0,4.0,4.0,5.0,3.0
81572608.0,0.09995501690159932,73.91,92.18,4.0,5.0,2.0,2.0,5.0,5.0,3.0,1.0,2.0,5.0,4.0,2.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,1.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,1.0,2.0,4.0,5.0,4.0,1.0
81367808.0,0.0997040651671464,77.74,94.46,4.0,4.0,1.0,3.0,5.0,4.0,5.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,5.0,5.0,3.0,5.0,5.0,3.0,1.0,5.0,5.0,3.0,5.0,4.0,4.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,3.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0
81498880.0,0.09986467427719627,78.36,94.42,4.0,4.0,2.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,2.0,6.0,5.0,6.0,6.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,4.0,5.0,2.0,2.0,4.0,1.0,2.0,1.0,4.0,5.0,3.0,3.0,5.0,5.0,2.0,1.0,4.0,2.0,3.0,5.0,1.0,5.0,5.0,2.0,2.0,3.0,4.0,5.0,4.0,3.0,6.0
80757952.0,0.09895677795539584,54.82,79.7,1.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,1.0,4.0,3.0,4.0,1.0,3.0,1.0,3.0,3.0
81587776.0,0.09997360301443223,78.23,94.89,3.0,5.0,3.0,4.0,2.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,1.0,5.0,4.0,2.0,2.0,3.0,5.0,3.0,5.0,1.0,3.0,2.0,2.0,3.0,5.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,1.0,5.0
81059392.0,0.09932614753954372,80.12,95.21,3.0,2.0,3.0,4.0,2.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,2.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,2.0,2.0,5.0,5.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,4.0,5.0,4.0,4.0,4.0
79646272.0,0.09759458057181862,81.73,95.93,3.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0
80304512.0,0.09840115513083368,79.69,95.07,2.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,1.0,3.0
81298176.0,0.09961874157743242,68.75,90.22,4.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,1.0,1.0,5.0,5.0,5.0,1.0,5.0,4.0,4.0,3.0,1.0,5.0,4.0,2.0,3.0,2.0,1.0,5.0,4.0,5.0,5.0
81504640.0,0.09987173229472776,75.88,93.46,2.0,5.0,4.0,2.0,4.0,3.0,2.0,4.0,5.0,5.0,3.0,5.0,3.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,2.0,3.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,2.0,5.0,3.0,3.0,1.0,4.0,4.0,3.0,1.0,2.0,5.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,5.0,4.0
81421504.0,0.09976986157502328,65.97,87.07,1.0,3.0,3.0,2.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,5.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,1.0,4.0,5.0,3.0,2.0,5.0
81314560.0,0.09963881771618864,73.29,92.19,4.0,3.0,1.0,5.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,1.0,5.0,4.0,2.0,3.0,5.0,4.0,5.0,3.0,1.0,3.0,4.0,2.0,4.0,4.0,5.0,2.0,5.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,5.0,3.0,4.0,3.0,4.0,2.0,4.0,1.0,4.0,5.0,4.0,5.0
81568512.0,0.09994999786691025,80.7,95.31,4.0,4.0,4.0,5.0,2.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,2.0,5.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,5.0,3.0
81569728.0,0.09995148789283358,79.45,94.84,5.0,5.0,3.0,5.0,2.0,2.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,1.0,3.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,5.0
80065280.0,0.09810801213602588,81.78,96.11,4.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0
80533440.0,0.09868167211650183,76.75,93.52,5.0,4.0,4.0,4.0,1.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,5.0,5.0,5.0,1.0,2.0,2.0,3.0,4.0,3.0,5.0,4.0,1.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,5.0,3.0,3.0,2.0,1.0,4.0,5.0,5.0,4.0,5.0
81598400.0,0.09998662113565698,70.91,91.12,5.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,2.0,4.0,4.0,5.0,5.0,3.0,5.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,5.0,4.0,5.0,5.0
81605376.0,0.09999516917911178,72.03,91.88,4.0,5.0,5.0,4.0,3.0,5.0,2.0,2.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,3.0,5.0,3.0,3.0,3.0,5.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,4.0,3.0,2.0,3.0
81416960.0,0.0997642935834151,81.09,95.77,4.0,5.0,5.0,5.0,2.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,3.0,5.0,4.0,3.0,4.0,5.0,1.0,5.0,5.0,4.0,2.0,4.0,5.0,2.0,2.0,2.0,4.0,5.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,5.0,5.0,4.0
80748096.0,0.0989447009031753,80.92,95.58,3.0,1.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,2.0,5.0,3.0,4.0,5.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,2.0,2.0,1.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,1.0,5.0,2.0,3.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,5.0,4.0
81366592.0,0.09970257514122309,73.17,92.21,3.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,5.0,2.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,1.0,4.0,1.0,2.0,5.0,2.0,3.0,3.0,4.0,1.0,5.0,4.0,5.0,4.0
81460800.0,0.09981801293907143,79.67,95.2,3.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,1.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,5.0,5.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,5.0,4.0,5.0
81527552.0,0.09989980752001967,77.74,94.27,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,2.0,5.0,2.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0
81519360.0,0.09988976945064156,78.37,94.54,4.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,1.0,2.0,4.0,3.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,2.0,4.0,3.0,4.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0
81523456.0,0.09989478848533062,79.22,95.25,4.0,3.0,3.0,2.0,4.0,4.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0
81501760.0,0.099868203285962,79.65,94.75,3.0,4.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,1.0,3.0,5.0,3.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,4.0,4.0,4.0,5.0,5.0,3.0
81332160.0,0.09966038388086819,81.09,95.92,5.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,2.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,5.0,1.0,3.0,1.0,2.0,3.0,5.0,5.0,5.0,5.0
79466048.0,0.09737374304550006,77.78,94.03,3.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,1.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0
81602944.0,0.09999218912726515,80.0,95.16,2.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,2.0,5.0,3.0,4.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0
81597184.0,0.09998513110973367,81.66,96.21,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,5.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,5.0
81330944.0,0.09965889385494488,73.25,92.38,4.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,3.0,5.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,4.0,5.0,4.0,2.0,2.0,3.0,1.0,4.0,5.0,3.0,4.0
81452608.0,0.09980797486969331,78.88,94.91,3.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,5.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,1.0,4.0,2.0,5.0,2.0,4.0,4.0
80583040.0,0.09874244948968965,74.51,92.77,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0
81453824.0,0.09980946489561662,75.27,93.67,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,2.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,5.0,1.0,2.0,2.0,3.0,1.0,5.0,4.0,5.0,5.0
81549696.0,0.09992694167630739,79.16,94.77,2.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,5.0,4.0,2.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0
79539776.0,0.09746408566990311,74.29,92.54,3.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0
81414528.0,0.09976131353156847,78.26,94.39,2.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0
80191040.0,0.09826211218546337,79.75,95.32,3.0,4.0,3.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0
79897344.0,0.09790223171377449,81.26,95.82,4.0,1.0,4.0,1.0,4.0,4.0,3.0,4.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0
81176512.0,0.09946966056268398,78.46,94.36,5.0,4.0,5.0,2.0,1.0,5.0,5.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0
80869760.0,0.09909378191792373,72.19,91.53,2.0,4.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,1.0,4.0,4.0,4.0,3.0
79979264.0,0.09800261240755566,78.52,94.83,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,1.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,1.0,1.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0
81127808.0,0.09940998110333439,79.63,94.84,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,1.0,3.0,4.0
80770240.0,0.09897183505946301,68.3,88.45,1.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0
81481280.0,0.09984310811251672,78.11,94.27,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0,4.0,4.0
81584896.0,0.09997007400566649,79.32,94.64,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0
80671488.0,0.0988508292700065,78.03,94.41,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,4.0
80028416.0,0.09806284082382435,81.58,95.94,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0
